,time,latitude,longitude,depth,mag,magType,id,updated,place,type,horizontalError,depthError,locationSource,magSource
425,2015-09-17 22:39:20.370000+00:00,-31.031,-71.8056,23.23,5.2,mwr,us20003l02,2022-05-03T17:31:13.423Z,"75 km SW of Ovalle, Chile",earthquake,1.2,3.8,us,guc
426,2015-09-17 20:40:31.750000+00:00,-29.9614,-71.8851,5.69,5.5,mwr,us20003kwk,2022-08-01T06:02:42.020Z,"52 km W of Coquimbo, Chile",earthquake,5.2,1.5,us,guc
427,2015-09-17 20:24:35.480000+00:00,-32.3271,-71.9254,16.38,5.0,mwr,us20003kx6,2015-12-21T23:16:17.040Z,"66 km WNW of La Ligua, Chile",earthquake,4.8,3.4,us,guc
428,2015-09-17 16:52:17.920000+00:00,-29.7643,-72.086,10.0,5.3,mwr,us20003kmd,2015-12-21T23:16:17.040Z,"75 km WNW of Coquimbo, Chile",earthquake,4.6,1.7,us,guc
429,2015-09-17 16:08:35.460000+00:00,-30.8916,-71.402,35.0,5.3,mwr,us20003klt,2022-08-01T06:03:43.711Z,"37 km SSW of Ovalle, Chile",earthquake,4.3,1.9,us,guc
430,2015-09-17 14:19:15.970000+00:00,-30.9102,-71.9829,10.0,5.7,mwr,us20003kld,2022-08-01T05:58:57.399Z,"82 km WSW of Ovalle, Chile",earthquake,6.7,1.5,us,guc
431,2015-09-17 13:32:26.050000+00:00,-32.1432,-72.3779,10.0,5.9,mww,us20003kl4,2022-08-01T05:57:56.350Z,"113 km WNW of La Ligua, Chile",earthquake,9.7,1.8,us,us
432,2015-09-17 12:14:34.910000+00:00,-32.9149,-71.6064,10.0,5.9,mww,us20003kkw,2022-08-01T05:55:52.862Z,"13 km NNW of Viña del Mar, Chile",earthquake,5.7,1.8,us,us
433,2015-09-17 12:09:43.950000+00:00,-32.1351,-72.2117,7.14,5.3,mwr,us20003kkt,2015-12-21T23:16:16.040Z,"98 km WNW of La Ligua, Chile",earthquake,2.6,3.4,us,us
434,2015-09-17 10:31:26.120000+00:00,-30.9923,-71.4463,38.17,5.2,mb,us20003kk1,2022-05-03T17:30:44.474Z,"49 km SSW of Ovalle, Chile",earthquake,5.8,4.6,us,us
435,2015-09-17 08:58:44.740000+00:00,53.2985,159.7085,68.09,5.5,mb,us20003kjd,2022-08-01T05:54:52.127Z,"76 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.1,5.1,us,us
436,2015-09-17 06:36:34.320000+00:00,-18.5448,-69.1608,10.74,5.1,mwr,us20003kic,2022-08-01T05:53:52.814Z,"107 km SW of Curahuara de Carangas, Bolivia",earthquake,6.3,4.1,us,us
437,2015-09-17 05:44:39.960000+00:00,-31.8011,-72.1309,10.0,5.5,mwr,us20003khn,2022-08-01T05:52:52.605Z,"92 km WSW of Illapel, Chile",earthquake,5.2,1.7,us,us
438,2015-09-17 05:40:57.740000+00:00,-31.3875,-71.9551,9.25,5.2,mb,us20003khm,2015-12-21T23:16:14.040Z,"79 km WNW of Illapel, Chile",earthquake,5.1,3.2,us,us
439,2015-09-17 04:38:08.090000+00:00,-31.2586,-71.8954,19.8,5.2,mb,us20003kh2,2015-12-21T23:16:13.040Z,"80 km WNW of Illapel, Chile",earthquake,4.8,3.9,us,us
440,2015-09-17 04:32:11.370000+00:00,-30.966,-72.1317,4.75,5.1,mb,us20003kgq,2015-12-21T23:16:13.040Z,"98 km WSW of Ovalle, Chile",earthquake,2.2,3.6,us,us
441,2015-09-17 04:26:38.970000+00:00,-31.4167,-71.98,17.62,5.5,mwr,us20003kgi,2020-07-10T16:18:04.209Z,"80 km WNW of Illapel, Chile",earthquake,5.1,3.1,us,us
442,2015-09-17 04:18:31.890000+00:00,-30.8919,-71.386,35.0,5.4,mb,us20003kgj,2022-05-03T17:31:51.310Z,"36 km SSW of Ovalle, Chile",earthquake,5.6,1.9,us,us
443,2015-09-17 04:10:27.780000+00:00,-31.5173,-71.804,23.0,6.7,mww,us20003kfv,2022-05-03T17:30:41.639Z,"61 km WNW of Illapel, Chile",earthquake,4.2,1.7,us,us
444,2015-09-17 04:08:26.560000+00:00,-30.813,-71.6796,29.24,5.0,mb,us20003kgd,2022-05-03T17:31:49.382Z,"51 km WSW of Ovalle, Chile",earthquake,5.7,4.2,us,us
445,2015-09-17 04:05:04+00:00,-31.4711,-71.7377,17.98,5.1,mb,us10003j4e,2015-12-21T23:16:13.040Z,"56 km WNW of Illapel, Chile",earthquake,2.3,3.8,us,us
446,2015-09-17 04:02:10.020000+00:00,-31.2244,-71.926,15.97,5.7,mwr,us20003kft,2022-08-01T05:51:52.463Z,"85 km WNW of Illapel, Chile",earthquake,4.4,3.5,us,guc
447,2015-09-17 03:55:15.430000+00:00,-31.4244,-71.6876,27.0,6.5,mww,us20003kfj,2022-05-03T17:36:54.358Z,"54 km WNW of Illapel, Chile",earthquake,2.2,1.8,us,us
448,2015-09-17 03:12:42+00:00,-30.922,-71.264,47.1,5.2,mwr,us20003kec,2015-12-21T23:16:13.040Z,"36 km S of Ovalle, Chile",earthquake,5.5,4.0,guc,guc
449,2015-09-17 02:59:29.070000+00:00,-30.9669,-71.5398,35.0,5.5,mwr,us20003ke3,2020-07-10T16:17:10.815Z,"52 km SW of Ovalle, Chile",earthquake,4.8,1.9,us,guc
450,2015-09-17 02:21:05.530000+00:00,-31.982,-72.8506,10.0,5.0,mb,us10003rd9,2015-12-21T23:16:12.040Z,"161 km WNW of La Ligua, Chile",earthquake,7.7,1.9,us,us
451,2015-09-17 01:46:25.690000+00:00,-31.908,-72.0799,10.0,5.0,mb,us10003j84,2015-12-21T23:16:12.040Z,"91 km WSW of Illapel, Chile",earthquake,5.6,1.9,us,us
452,2015-09-17 01:41:05.870000+00:00,-31.1043,-71.6504,42.32,6.4,mww,us20003kcn,2022-08-01T05:49:02.709Z,"70 km SW of Ovalle, Chile",earthquake,5.3,3.8,us,us
453,2015-09-17 01:39:21.580000+00:00,-31.5748,-71.7993,32.68,5.1,mb,us10003j83,2015-12-21T23:16:12.040Z,"60 km W of Illapel, Chile",earthquake,5.1,4.0,us,us
454,2015-09-17 01:33:02.640000+00:00,-31.7363,-72.0265,9.29,5.8,mwr,us20003kc5,2022-05-03T17:31:43.895Z,"82 km W of Illapel, Chile",earthquake,2.3,2.9,us,us
455,2015-09-17 01:22:11.860000+00:00,-30.4625,-72.0944,35.0,5.1,mb,us10003j7z,2015-12-21T23:16:12.040Z,"87 km W of Ovalle, Chile",earthquake,6.3,1.8,us,us
456,2015-09-17 01:21:48.660000+00:00,-31.6698,-71.8533,10.0,5.2,mwr,us20003kc6,2015-12-21T23:16:12.040Z,"64 km W of Illapel, Chile",earthquake,6.6,1.8,us,guc
457,2015-09-17 00:50:12.870000+00:00,-31.6674,-72.2394,10.0,5.0,mb,us10003j4b,2015-12-21T23:16:11.040Z,"101 km W of Illapel, Chile",earthquake,11.0,1.8,us,us
458,2015-09-17 00:43:14.060000+00:00,-31.087,-71.7617,11.61,5.1,mb,us10003j7p,2015-12-21T23:16:11.040Z,"76 km SW of Ovalle, Chile",earthquake,7.1,4.0,us,us
459,2015-09-17 00:42:54.640000+00:00,-30.9073,-71.7026,20.48,5.0,mb,us20003kag,2015-12-21T23:16:11.040Z,"58 km SW of Ovalle, Chile",earthquake,5.6,4.0,us,us
460,2015-09-17 00:34:17.240000+00:00,-31.418,-71.8766,12.1,5.0,mb,us10003j3s,2015-12-21T23:16:11.040Z,"71 km WNW of Illapel, Chile",earthquake,4.1,3.4,us,us
461,2015-09-17 00:22:20.450000+00:00,-31.7999,-72.1153,10.0,5.2,mb,us20003k9n,2015-12-21T23:16:11.040Z,"91 km WSW of Illapel, Chile",earthquake,5.3,1.7,us,us
462,2015-09-17 00:06:17.440000+00:00,-30.8817,-71.6993,21.66,5.1,mb,us20003k8w,2022-05-03T18:28:56.754Z,"57 km WSW of Ovalle, Chile",earthquake,5.0,2.5,us,us
463,2015-09-17 00:01:18.920000+00:00,-31.7494,-72.1254,10.0,5.0,mb,us20003kah,2015-12-21T23:16:11.040Z,"91 km W of Illapel, Chile",earthquake,6.5,1.4,us,us
464,2015-09-17 00:00:14.520000+00:00,-31.7219,-72.0159,10.0,5.0,mb,us10003j3w,2015-12-21T23:16:11.040Z,"80 km W of Illapel, Chile",earthquake,6.5,1.8,us,us
465,2015-09-16 23:48:21.010000+00:00,-31.4251,-71.8108,10.0,5.0,mb,us10003itd,2015-12-12T00:42:58.040Z,"65 km WNW of Illapel, Chile",earthquake,4.9,1.8,us,us
466,2015-09-16 23:42:44.840000+00:00,-31.0485,-71.4853,17.18,5.1,mb,us10003iu6,2015-12-12T00:42:58.040Z,"56 km SSW of Ovalle, Chile",earthquake,6.7,4.2,us,us
467,2015-09-16 23:41:31.540000+00:00,-30.4817,-72.1229,16.17,5.3,mb,us10003iu7,2015-12-12T00:42:58.040Z,"89 km W of Ovalle, Chile",earthquake,5.7,4.1,us,us
468,2015-09-16 23:38:01.650000+00:00,-31.7842,-72.0222,12.46,5.9,mb,us20003k89,2022-08-01T05:47:02.183Z,"82 km WSW of Illapel, Chile",earthquake,5.1,3.0,us,us
469,2015-09-16 23:36:29.590000+00:00,-31.7893,-72.2389,11.34,5.3,mb,us10003ita,2015-12-12T00:42:58.040Z,"102 km W of Illapel, Chile",earthquake,5.8,3.9,us,us
470,2015-09-16 23:33:41.200000+00:00,-31.3748,-71.8137,27.52,5.1,mb,us10003iu8,2015-12-12T00:42:58.040Z,"67 km WNW of Illapel, Chile",earthquake,3.6,4.6,us,us
471,2015-09-16 23:32:24.760000+00:00,-31.4153,-71.8835,19.47,5.2,mb,us10003itw,2015-12-12T00:42:58.040Z,"71 km WNW of Illapel, Chile",earthquake,5.2,3.9,us,us
472,2015-09-16 23:31:49.790000+00:00,-29.9883,-71.7953,35.0,5.3,mb,us10003itb,2015-12-12T00:42:58.040Z,"44 km W of Coquimbo, Chile",earthquake,9.5,1.9,us,us
473,2015-09-16 23:31:32.800000+00:00,-31.0731,-71.6913,23.57,5.1,mb,us10003itg,2015-12-12T00:42:58.040Z,"70 km SW of Ovalle, Chile",earthquake,6.1,5.0,us,us
474,2015-09-16 23:28:23.110000+00:00,-30.7179,-71.8037,20.71,5.5,mb,us10003it9,2024-06-16T23:44:07.564Z,"59 km WSW of Ovalle, Chile",earthquake,5.4,4.0,us,us
475,2015-09-16 23:23:25.660000+00:00,-31.1674,-71.772,32.1,5.7,mb,us20003m3n,2024-06-16T23:46:18.608Z,"77 km NW of Illapel, Chile",earthquake,4.6,4.9,us,us
476,2015-09-16 23:18:41.850000+00:00,-31.5622,-71.4262,28.41,7.0,mww,us20003k7w,2022-08-08T19:12:43.750Z,"25 km WNW of Illapel, Chile",earthquake,4.3,3.0,us,us
477,2015-09-16 23:16:09.440000+00:00,-31.6,-71.9189,35.0,6.1,mb,us20003k83,2022-08-01T05:46:01.452Z,"71 km W of Illapel, Chile",earthquake,5.3,1.8,us,us
478,2015-09-16 23:13:12.340000+00:00,-30.2269,-71.197,29.47,5.2,mb,us10003iua,2015-12-12T00:42:57.040Z,"33 km SSE of Coquimbo, Chile",earthquake,5.3,5.7,us,us
479,2015-09-16 23:09:26.170000+00:00,-31.5743,-71.6717,35.0,5.7,mb,us10003itv,2024-06-16T23:44:12.258Z,"48 km W of Illapel, Chile",earthquake,7.9,1.9,us,us
480,2015-09-16 23:09:06.770000+00:00,-31.1055,-71.405,37.8,5.6,mb,us20003kdq,2022-05-03T17:30:50.470Z,"59 km SSW of Ovalle, Chile",earthquake,5.7,4.8,us,us
481,2015-09-16 23:03:56.560000+00:00,-31.7502,-71.7425,19.1,6.1,mwr,us20003k7m,2022-08-07T08:17:31.027Z,"55 km WSW of Illapel, Chile",earthquake,3.2,3.3,us,guc
482,2015-09-16 22:59:15+00:00,-31.618,-71.745,26.7,6.4,mb,us20003k8b,2022-08-07T08:16:37.343Z,"54 km W of Illapel, Chile",earthquake,6.0,3.6,guc,us
483,2015-09-16 22:54:32.860000+00:00,-31.5729,-71.6744,22.44,8.3,mww,us20003k7a,2024-09-16T20:39:22.152Z,"48 km W of Illapel, Chile",earthquake,4.7,3.2,us,us
484,2015-09-16 19:21:13.260000+00:00,-6.0709,151.4996,15.92,5.1,mb,us20003k3u,2022-05-03T17:30:38.500Z,"161 km ESE of Kimbe, Papua New Guinea",earthquake,7.5,3.5,us,us
485,2015-09-16 15:22:24.130000+00:00,-6.0592,151.5379,10.0,5.3,mb,us20003jzk,2015-12-12T00:42:56.040Z,"164 km ESE of Kimbe, Papua New Guinea",earthquake,7.1,1.7,us,us
486,2015-09-16 14:11:08.580000+00:00,-5.965,151.5761,10.0,5.0,mb,us10003is5,2015-12-12T00:42:56.040Z,"165 km ESE of Kimbe, Papua New Guinea",earthquake,4.5,1.8,us,us
487,2015-09-16 14:03:22.110000+00:00,-6.0114,151.4768,6.0,6.1,mww,us20003jyz,2022-05-03T19:04:43.441Z,"156 km ESE of Kimbe, Papua New Guinea",earthquake,4.6,1.5,us,us
488,2015-09-16 13:08:59.120000+00:00,24.2526,121.8286,16.74,5.2,mww,us20003jy9,2022-08-01T05:32:40.294Z,Taiwan,earthquake,5.4,3.2,us,us
489,2015-09-16 07:40:58.690000+00:00,1.8841,126.4288,41.55,6.3,mww,us20003jwc,2022-05-03T17:30:33.528Z,"161 km NW of Ternate, Indonesia",earthquake,6.4,3.7,us,us
490,2015-09-15 21:21:20.930000+00:00,-20.0288,-70.8032,9.76,5.0,mww,us20003jtk,2016-11-10T21:52:06.965Z,"Near the coast of Tarapaca, Chile",earthquake,4.4,3.0,us,us
491,2015-09-15 19:37:34.830000+00:00,24.2353,121.8676,15.59,5.3,mww,us20003jrf,2022-08-01T05:17:52.636Z,"39 km NE of Hualien City, Taiwan",earthquake,5.9,3.0,us,us
492,2015-09-15 19:34:45.820000+00:00,-14.98,-172.7698,24.16,5.0,mb,us20003jrj,2016-11-10T21:52:04.735Z,"139 km SSW of Gataivai, Samoa",earthquake,6.9,4.1,us,us
493,2015-09-15 18:26:03.500000+00:00,-33.1823,-109.4053,13.44,5.1,mb,us20003jqz,2016-11-10T21:52:03.640Z,southern East Pacific Rise,earthquake,12.7,3.5,us,us
494,2015-09-14 15:19:33.430000+00:00,-16.6811,175.9658,31.86,5.0,mb,us20003jal,2016-11-10T21:52:00.280Z,"188 km WNW of Lautoka, Fiji",earthquake,8.9,4.1,us,us
495,2015-09-14 14:53:23.420000+00:00,-32.9675,-178.3587,10.0,5.0,mb,us20003jae,2016-11-10T21:51:59.161Z,south of the Kermadec Islands,earthquake,11.0,1.8,us,us
496,2015-09-13 08:27:12.440000+00:00,24.9529,-109.7119,10.0,5.2,mb,us20003j54,2015-12-12T00:42:50.040Z,Gulf of California,earthquake,4.3,1.8,us,us
497,2015-09-13 08:14:08.560000+00:00,24.913,-109.6226,10.0,6.7,mww,us20003j4u,2022-08-07T08:15:45.108Z,"95 km SW of Topolobampo, Mexico",earthquake,6.6,2.0,us,us
498,2015-09-13 07:57:33.460000+00:00,24.8094,-109.5138,10.0,5.6,mww,us20003j4t,2022-05-03T18:28:54.477Z,"99 km SSW of Topolobampo, Mexico",earthquake,8.1,2.0,us,us
499,2015-09-13 07:40:36.570000+00:00,24.9056,-109.6985,10.0,5.3,mwc,us20003j4l,2022-08-01T04:45:26.401Z,"100 km SW of Topolobampo, Mexico",earthquake,3.8,1.7,us,gcmt
500,2015-09-13 02:55:46.730000+00:00,-29.3727,-177.4895,42.33,5.2,mb,us20003j44,2016-11-10T21:51:49.800Z,"Kermadec Islands, New Zealand",earthquake,5.8,4.5,us,us
501,2015-09-13 01:13:14.640000+00:00,0.0422,123.4494,143.0,5.4,mww,us20003j3s,2022-05-03T19:13:30.304Z,"69 km SE of Gorontalo, Indonesia",earthquake,6.9,1.8,us,us
502,2015-09-12 23:39:18.630000+00:00,-0.7401,122.054,18.22,5.0,mb,us20003j3e,2022-05-03T17:30:17.842Z,"84 km WNW of Luwuk, Indonesia",earthquake,4.7,4.0,us,us
503,2015-09-12 22:16:08.130000+00:00,-6.1236,147.3658,27.0,5.5,mww,us20003j36,2022-05-03T17:32:48.414Z,"71 km NW of Finschhafen, Papua New Guinea",earthquake,7.0,1.8,us,us
504,2015-09-12 20:32:26.990000+00:00,-32.6066,-178.0287,8.0,5.9,mww,us20003j2v,2022-05-03T19:04:41.559Z,south of the Kermadec Islands,earthquake,7.9,1.7,us,us
505,2015-09-12 16:42:33.770000+00:00,-25.018,-177.0249,77.25,5.2,mb,us20003j1a,2016-11-10T21:51:42.001Z,south of the Fiji Islands,earthquake,9.1,6.3,us,us
506,2015-09-12 13:38:01.860000+00:00,41.8968,142.6522,49.0,5.4,mww,us20003j0v,2022-08-01T04:40:37.378Z,"53 km SSE of Shizunai-furukawach?, Japan",earthquake,5.2,1.9,us,us
507,2015-09-12 09:49:27.030000+00:00,0.0177,124.3731,58.85,5.0,mb,us20003j07,2016-11-10T21:51:38.631Z,"151 km SSW of Tomohon, Indonesia",earthquake,7.2,4.6,us,us
508,2015-09-12 08:13:49.130000+00:00,-31.661,-68.3557,10.0,5.0,mb,us20003izx,2022-05-03T17:30:14.677Z,"3 km ENE of Nueve de Julio, Argentina",earthquake,5.2,1.8,us,us
509,2015-09-12 01:42:01.650000+00:00,-5.9172,146.5589,20.91,5.0,mb,us20003iz6,2022-05-03T17:30:16.215Z,"87 km ENE of Kainantu, Papua New Guinea",earthquake,6.4,3.9,us,us
510,2015-09-11 23:51:53.020000+00:00,-5.982,146.6932,12.47,5.2,mwb,us20003ivd,2022-08-01T04:32:57.392Z,"88 km NNW of Lae, Papua New Guinea",earthquake,7.2,3.2,us,us
511,2015-09-11 21:19:18.660000+00:00,-5.9797,146.6564,26.0,5.5,mww,us20003iv3,2022-08-07T08:14:53.223Z,"90 km NNW of Lae, Papua New Guinea",earthquake,7.3,1.7,us,us
512,2015-09-11 21:16:13.210000+00:00,14.5554,-93.8705,29.18,5.2,mb,us20003iv2,2022-08-01T04:31:56.033Z,"near the coast of Chiapas, Mexico",earthquake,6.8,2.3,us,us
513,2015-09-11 20:49:07.260000+00:00,35.5042,139.9064,51.18,5.1,mww,us20003iv1,2022-05-03T19:14:48.035Z,"13 km N of Kisarazu, Japan",earthquake,5.5,3.3,us,us
514,2015-09-11 08:47:21.360000+00:00,-33.1006,-178.3771,10.0,5.0,mb,us20003ira,2016-11-10T21:51:32.140Z,south of the Kermadec Islands,earthquake,5.4,1.7,us,us
515,2015-09-10 10:26:44.810000+00:00,52.0985,-169.5349,20.0,6.0,mww,us20003hq5,2023-07-27T17:38:03.066Z,"104 km SSW of Nikolski, Alaska",earthquake,5.3,1.8,us,us
516,2015-09-09 21:03:24.050000+00:00,36.0086,70.4897,107.39,5.4,mww,us20003hmu,2022-08-01T04:12:29.005Z,"76 km NNW of P?r?n, Afghanistan",earthquake,5.5,4.2,us,us
517,2015-09-09 12:41:46.140000+00:00,2.2936,96.337,24.52,5.1,mb,us20003hit,2015-12-05T01:40:39.040Z,"21 km SSW of Sinabang, Indonesia",earthquake,8.3,4.3,us,us
518,2015-09-09 12:01:47.340000+00:00,-56.1821,-27.5796,104.62,5.0,mb,us20003hir,2015-12-05T01:40:39.040Z,South Sandwich Islands region,earthquake,10.7,5.3,us,us
519,2015-09-09 07:05:44.490000+00:00,-49.5321,-116.3317,10.0,5.9,mwb,us20003hme,2022-05-03T17:30:06.382Z,southern East Pacific Rise,earthquake,13.9,1.8,us,us
520,2015-09-09 05:43:56.830000+00:00,45.3188,150.4115,64.32,5.2,mb,us20003hhr,2016-11-10T21:51:17.115Z,"199 km E of Kuril’sk, Russia",earthquake,8.7,4.7,us,us
521,2015-09-09 02:35:31.500000+00:00,-59.5965,-26.1635,35.0,5.2,mb,us20003hgt,2016-11-10T21:51:14.909Z,South Sandwich Islands region,earthquake,10.5,1.8,us,us
522,2015-09-08 11:37:26.370000+00:00,-32.7007,-178.3664,16.66,5.0,mb,us20003h80,2016-11-10T21:51:10.526Z,south of the Kermadec Islands,earthquake,8.7,3.3,us,us
523,2015-09-08 08:19:53.790000+00:00,-33.1147,-178.2046,12.77,5.5,mww,us20003h7j,2022-05-03T18:38:02.674Z,south of the Kermadec Islands,earthquake,8.3,3.1,us,us
524,2015-09-08 08:03:53.500000+00:00,14.337,-94.137,5.0,5.7,mww,us20003h7g,2022-05-03T17:29:48.744Z,"161 km SW of La Esperanza (El Zapotal), Mexico",earthquake,5.3,3.0,unm,us
525,2015-09-08 06:48:32.870000+00:00,-33.0304,-178.5336,10.0,5.8,mww,us20003h78,2022-05-03T19:04:39.036Z,south of the Kermadec Islands,earthquake,6.7,1.7,us,us
526,2015-09-08 02:50:57.810000+00:00,-32.7244,-178.4685,10.0,5.0,mb,us20003h6p,2016-11-10T21:51:04.251Z,south of the Kermadec Islands,earthquake,7.7,1.8,us,us
527,2015-09-07 20:24:59.020000+00:00,-32.7721,-178.4296,13.94,5.2,mb,us20003h5l,2016-11-10T21:51:03.122Z,south of the Kermadec Islands,earthquake,10.1,3.3,us,us
528,2015-09-07 14:06:27.810000+00:00,-32.8265,-178.198,10.0,5.9,mww,us20003h3x,2022-05-03T17:32:58.047Z,south of the Kermadec Islands,earthquake,9.0,1.7,us,us
529,2015-09-07 09:19:48.990000+00:00,-32.9578,-178.231,29.27,5.0,mb,us20003l9h,2015-12-05T01:40:33.040Z,south of the Kermadec Islands,earthquake,9.9,4.3,us,us
530,2015-09-07 09:13:56.600000+00:00,-32.8199,-177.8599,17.0,6.3,mww,us20003h2m,2022-05-03T17:32:56.812Z,south of the Kermadec Islands,earthquake,7.3,1.2,us,us
531,2015-09-07 08:46:09.050000+00:00,-24.2427,179.1278,535.0,6.0,mww,us20003h2i,2022-05-03T17:29:37.891Z,south of the Fiji Islands,earthquake,8.7,1.9,us,us
532,2015-09-07 04:23:02.130000+00:00,-9.7758,160.348,22.34,5.1,mb,us20003h1p,2015-12-05T01:40:33.040Z,"57 km SE of Honiara, Solomon Islands",earthquake,7.6,4.6,us,us
533,2015-09-06 07:40:48.650000+00:00,31.2807,141.8553,10.0,5.0,mb,us20003gww,2016-11-10T21:50:52.940Z,"Izu Islands, Japan region",earthquake,7.2,1.9,us,us
534,2015-09-06 04:52:56.930000+00:00,-25.0332,179.8707,507.87,5.1,mb,us20003gvy,2022-05-03T17:32:55.581Z,south of the Fiji Islands,earthquake,9.1,5.1,us,us
535,2015-09-06 03:25:50.800000+00:00,17.0996,147.2691,28.19,5.0,mb,us20003gvn,2016-11-10T21:50:49.544Z,"264 km NE of Saipan, Northern Mariana Islands",earthquake,7.7,4.3,us,us
536,2015-09-05 22:13:46.750000+00:00,-25.7802,-64.6856,6.2,5.2,mb,us20003gu0,2024-06-16T23:46:13.783Z,"44 km S of El Galpón, Argentina",earthquake,6.5,3.3,us,us
537,2015-09-05 15:05:45.040000+00:00,-37.3417,78.1671,10.0,5.3,mb,us20003gqk,2016-11-10T21:50:46.134Z,Mid-Indian Ridge,earthquake,5.0,1.8,us,us
538,2015-09-05 13:16:08.930000+00:00,49.3613,155.6819,38.0,5.8,mww,us20003gpv,2022-05-03T19:04:37.767Z,"149 km SSW of Severo-Kuril’sk, Russia",earthquake,8.2,1.9,us,us
539,2015-09-05 10:17:57+00:00,-37.908,-73.609,38.5,5.1,mwr,us20003gnv,2022-08-01T03:40:54.168Z,"22 km WSW of Cañete, Chile",earthquake,7.0,5.2,guc,guc
540,2015-09-05 08:53:20+00:00,51.3307,-177.5423,19.2,5.3,mb,us20003gn0,2023-07-27T17:12:47.876Z,"87 km SW of Adak, Alaska",earthquake,3.4,3.3,ak,us
541,2015-09-05 07:08:47+00:00,51.3154,-174.2535,20.1,5.0,mb,us20003gle,2023-07-27T17:11:32.310Z,"98 km S of Atka, Alaska",earthquake,5.1,3.9,ak,us
542,2015-09-05 07:00:01.410000+00:00,51.371,-174.3382,20.0,5.5,mww,us20003glc,2023-07-27T17:11:27.521Z,"92 km S of Atka, Alaska",earthquake,4.2,1.8,us,us
543,2015-09-05 06:34:11.450000+00:00,51.5128,-174.4467,48.01,5.2,mb,us20003gl8,2023-07-27T17:11:25.451Z,"77 km SSW of Atka, Alaska",earthquake,5.5,6.2,us,us
544,2015-09-05 06:12:29+00:00,51.4624,-174.4321,20.0,5.1,mb,us20003gl1,2023-08-18T15:02:07.201Z,"83 km S of Atka, Alaska",earthquake,4.8,1.8,ak,us
545,2015-09-04 20:08:31.580000+00:00,-8.043,107.2248,37.0,5.4,mww,us20003ghh,2022-08-01T03:36:01.658Z,"96 km SSW of Banjar, Indonesia",earthquake,5.6,1.8,us,us
546,2015-09-04 12:42:05.730000+00:00,51.5022,-174.9162,44.23,5.0,mb,us20003g9f,2023-07-27T17:07:30.664Z,"91 km SSW of Atka, Alaska",earthquake,5.1,5.4,us,us
547,2015-09-04 04:49:38.520000+00:00,40.9329,47.5328,13.96,5.4,mww,us20003g7a,2022-08-01T03:32:00.872Z,"16 km SSE of O?uz, Azerbaijan",earthquake,6.4,3.6,us,us
548,2015-09-04 04:49:22.440000+00:00,29.2819,130.5968,17.99,5.2,mww,us20003g79,2016-11-10T21:50:29.893Z,"105 km S of Koshima, Japan",earthquake,5.4,3.1,us,us
549,2015-09-03 16:51:47.750000+00:00,37.1958,143.4691,10.0,5.4,mww,us20003g09,2016-11-10T21:50:26.586Z,"221 km E of Namie, Japan",earthquake,4.7,1.7,us,us
550,2015-09-03 13:37:59+00:00,-36.81,-72.579,60.0,5.0,mb,us20003fyz,2022-08-01T03:24:34.100Z,"26 km WSW of Bulnes, Chile",earthquake,7.2,5.6,guc,us
551,2015-09-03 13:24:00.690000+00:00,2.0551,126.6816,53.0,5.5,mww,us20003fyy,2022-05-03T18:28:51.150Z,"152 km WNW of Tobelo, Indonesia",earthquake,4.9,1.8,us,us
552,2015-09-03 07:32:46.070000+00:00,-15.4727,-174.7047,212.13,5.2,mb,us20003fxu,2022-05-03T19:04:35.233Z,"111 km WNW of Hihifo, Tonga",earthquake,9.5,5.1,us,us
553,2015-09-02 07:20:30.330000+00:00,14.1344,53.7851,10.0,5.0,mb,us20003fmm,2016-11-10T21:50:19.785Z,"163 km NNE of Qalans?yah, Yemen",earthquake,8.7,1.9,us,us
554,2015-09-02 01:18:29.070000+00:00,4.4132,124.6314,296.0,5.7,mww,us20003fkb,2022-08-01T03:09:33.505Z,"143 km SW of Sarangani, Philippines",earthquake,7.5,1.8,us,us
555,2015-09-02 01:13:51.540000+00:00,14.0422,53.9077,10.0,5.3,mwb,us20003fka,2016-11-10T21:50:17.546Z,"154 km N of Hadibu, Yemen",earthquake,8.8,1.8,us,us
556,2015-09-01 23:06:28.760000+00:00,-19.2237,167.7275,26.52,5.0,mb,us20003fjq,2015-12-01T00:36:09.040Z,"167 km WNW of Isangel, Vanuatu",earthquake,9.5,4.3,us,us
557,2015-09-01 17:04:14.620000+00:00,15.3905,-92.7217,104.42,5.4,mww,us20003few,2022-08-01T03:02:59.746Z,"4 km NNE of Hidalgo, Mexico",earthquake,5.3,3.4,us,us
558,2015-09-01 16:08:26.160000+00:00,-29.6825,178.6851,565.53,5.1,mb,us20003fej,2022-05-03T19:04:33.959Z,Kermadec Islands region,earthquake,8.5,5.0,us,us
559,2015-09-01 15:28:51+00:00,-19.785,-69.245,97.2,5.4,mww,us20003fe4,2022-08-01T03:00:12.360Z,"105 km ENE of Iquique, Chile",earthquake,4.8,3.1,guc,us
560,2015-09-01 15:25:09.520000+00:00,31.1806,141.6,8.0,6.0,mww,us20003feg,2022-05-03T17:36:48.900Z,"Izu Islands, Japan region",earthquake,8.2,1.7,us,us
